title,singers,directors,lyricist,genre,album,download_link,poster,year
Mohabbat Se Kranti (Mohabbat Se Hi To Kranti Aayegi),"['Raghav Chaitanya', ' Neha Tawde']",['Amit Trivedi'],['Shellee'],"['Filmi', ' Pop', ' Electronic']",Almost Pyaar with DJ Mohabbat,https://www.youtube.com/watch?v=SoQZYFfcKSM,https://is3-ssl.mzstatic.com/image/thumb/Music123/v4/71/a9/3a/71a93a8f-4220-d741-db04-6c70e81d2f11/840214465413.png/200x200.jpg,2022
Maintenance Mera Maintenance,"['Richa Sharma', ' Manish J. Tipu']",['Amit Trivedi'],['Shellee'],['Filmi'],Almost Pyaar with DJ Mohabbat,https://www.youtube.com/watch?v=9N3bbJpnR24,https://is3-ssl.mzstatic.com/image/thumb/Music123/v4/71/a9/3a/71a93a8f-4220-d741-db04-6c70e81d2f11/840214465413.png/200x200.jpg,2022
Tabah Tabah Kar Gaya Tabah Tabah,"['Shehnaz Akhtar', ' Altamash Faridi', ' Anand Bhaskar']",['Amit Trivedi'],['Shellee'],['Filmi'],Almost Pyaar with DJ Mohabbat,https://www.youtube.com/watch?v=9Taj5xv64K0,https://is3-ssl.mzstatic.com/image/thumb/Music123/v4/71/a9/3a/71a93a8f-4220-d741-db04-6c70e81d2f11/840214465413.png/200x200.jpg,2022
Rakh Li Raat Aj Ghere Mein,"['Vivek Hariharan', ' Parag Chhabra', "" D'Evil""]",['Parag Chhabra'],"['Vayu', "" D'Evil""]","['Filmi', ' Pop', ' Hip-hop']",An Action Hero,https://www.youtube.com/watch?v=sEv3c58b3KQ,https://is5-ssl.mzstatic.com/image/thumb/Music112/v4/0b/8b/cf/0b8bcf8d-f3fb-47fe-3175-92c31349277a/8902894361811_cover.jpg/200x200.jpg,2022
Asli Action Chaalu,"[""D'Evil"", ' Shah Rule']",['Parag Chhabra'],"[""D'Evil"", ' Shah Rule']",['Hip-hop'],An Action Hero,https://www.youtube.com/watch?v=54KHR3Dx-P4,https://is5-ssl.mzstatic.com/image/thumb/Music112/v4/0b/8b/cf/0b8bcf8d-f3fb-47fe-3175-92c31349277a/8902894361811_cover.jpg/200x200.jpg,2022
An Action Hero Theme,,['Parag Chhabra'],,"['Pop', ' Hip-hop']",An Action Hero,https://www.youtube.com/watch?v=OnPPg--t528,https://is5-ssl.mzstatic.com/image/thumb/Music112/v4/0b/8b/cf/0b8bcf8d-f3fb-47fe-3175-92c31349277a/8902894361811_cover.jpg/200x200.jpg,2022
Aap Jaisa Koi Meri Zindagi Mein Aaye,"['Zahrah S. Khan', ' Altamash Faridi']",['Tanishk Bagchi'],"['Indivar', ' Tanishk Bagchi']",['Pop'],An Action Hero,https://www.youtube.com/watch?v=qXmVVXzBNBU,https://is5-ssl.mzstatic.com/image/thumb/Music112/v4/0b/8b/cf/0b8bcf8d-f3fb-47fe-3175-92c31349277a/8902894361811_cover.jpg/200x200.jpg,2022
Jehda Nasha,"['Amar Jalal', ' I.P. Singh', ' Yohani', ' Harjot Kaur']","['Amar Jalal', ' Faridkot', ' Tanishk Bagchi']","['Amar Jalal', ' Balla Jalal']","['Punjabi Folk', ' Pop']",An Action Hero,https://www.youtube.com/watch?v=jpYkoa-uE_c,https://is5-ssl.mzstatic.com/image/thumb/Music112/v4/0b/8b/cf/0b8bcf8d-f3fb-47fe-3175-92c31349277a/8902894361811_cover.jpg/200x200.jpg,2022
Voice Of Anek,"['Sunidhi Chauhan', ' Vivek Hariharan', ' Anurag Saikia']",['Anurag Saikia'],['Shakeel Azmi'],"['Filmi', ' Hip-hop', ' Pop']",Anek,https://www.youtube.com/watch?v=bZSgAul_Ieo,https://is3-ssl.mzstatic.com/image/thumb/Music112/v4/0d/3f/86/0d3f86a8-d976-415b-9bf4-09426de3c0b0/8902894361590_cover.jpg/200x200.jpg,2022
Ooh Ku Takum,"['Imnanungsang Tzudir', ' Temsuwapang Aier', ' Anurag Saikia']",['Anurag Saikia'],['Jonathan Lemtur'],['Northeast Folk'],Anek,https://www.youtube.com/watch?v=Y7qvHrbq4KE,https://is3-ssl.mzstatic.com/image/thumb/Music112/v4/0d/3f/86/0d3f86a8-d976-415b-9bf4-09426de3c0b0/8902894361590_cover.jpg/200x200.jpg,2022
Shaal Wunga,"['Noor Mohammad Shah', ' Muntazir Faraz']",['Anurag Saikia'],['Basharat Peer'],['Kashmiri Folk'],Anek,https://www.youtube.com/watch?v=qGXAp32SK7k,https://is3-ssl.mzstatic.com/image/thumb/Music112/v4/0d/3f/86/0d3f86a8-d976-415b-9bf4-09426de3c0b0/8902894361590_cover.jpg/200x200.jpg,2022
Oh Mama,"['Neha Karode', ' Anurag Saikia']",['Anurag Saikia'],['Anubhav Sinha'],"['Pop', ' Classic Pop', ' Rock']",Anek,https://www.youtube.com/watch?v=Mu9q61OTkK8,https://is3-ssl.mzstatic.com/image/thumb/Music112/v4/0d/3f/86/0d3f86a8-d976-415b-9bf4-09426de3c0b0/8902894361590_cover.jpg/200x200.jpg,2022
Rabbit (Cafe Song),['Neha Karode'],['Anurag Saikia'],['Anubhav Sinha'],"['Rock', ' Blues']",Anek,https://www.youtube.com/watch?v=eio6XZbtjYE,https://is3-ssl.mzstatic.com/image/thumb/Music112/v4/0d/3f/86/0d3f86a8-d976-415b-9bf4-09426de3c0b0/8902894361590_cover.jpg/200x200.jpg,2022
Tere Ishq Ka Manjha Chhoote Na,"['Palak Muchhal', ' Armaan Malik']",['Palash Muchhal'],['Palak Muchhal'],['Filmi'],Ardh,https://www.youtube.com/watch?v=eQtNLuWyi-U,https://is2-ssl.mzstatic.com/image/thumb/Music122/v4/35/5b/10/355b1008-9533-c990-1f83-3ee08872ebd3/840214440885.png/200x200.jpg,2022
Laayegi Tu Khushi Yeh Kaha Tha Ab Nibha Le Zindagi Tera Vaada,['Sonu Nigam'],['Palash Muchhal'],['Kunaal Verma'],"['Filmi', ' Sugam']",Ardh,https://www.youtube.com/watch?v=N0ChCckkReA,https://is2-ssl.mzstatic.com/image/thumb/Music122/v4/35/5b/10/355b1008-9533-c990-1f83-3ee08872ebd3/840214440885.png/200x200.jpg,2022
Laayegi Tu Khushi Yeh Kaha Tha Ab Nibha Le Zindagi Tera Vaada (Unplugged),['Rekha Bhardwaj'],['Palash Muchhal'],['Kunaal Verma'],"['Filmi', ' Sugam']",Ardh,https://www.youtube.com/watch?v=sCklpAeQk74,https://is2-ssl.mzstatic.com/image/thumb/Music122/v4/35/5b/10/355b1008-9533-c990-1f83-3ee08872ebd3/840214440885.png/200x200.jpg,2022
Soja Chanda Re Soja Lal Mere,['Rubina Dilaik'],['Palash Muchhal'],['Palash Muchhal'],['Filmi'],Ardh,https://www.youtube.com/watch?v=zPDsoGzatrA,https://is2-ssl.mzstatic.com/image/thumb/Music122/v4/35/5b/10/355b1008-9533-c990-1f83-3ee08872ebd3/840214440885.png/200x200.jpg,2022
Dum Ali (Mast Mast Dum Mast Qalandar Mast),"['Divya Kumar', ' Amit Mishra']",['Palash Muchhal'],"['Bulleh Shah', ' Palash Muchhal']","['Filmi', ' Sufi/Qawwali']",Ardh,https://www.youtube.com/watch?v=ISYOTMBNJrU,https://is2-ssl.mzstatic.com/image/thumb/Music122/v4/35/5b/10/355b1008-9533-c990-1f83-3ee08872ebd3/840214440885.png/200x200.jpg,2022
Ardh Theme,"['Parry G', ' Palash Muchhal']",['Palash Muchhal'],['Parry G'],"['Filmi', ' Hip-hop']",Ardh,https://www.youtube.com/watch?v=1LaWyxLdFCI,https://is2-ssl.mzstatic.com/image/thumb/Music122/v4/35/5b/10/355b1008-9533-c990-1f83-3ee08872ebd3/840214440885.png/200x200.jpg,2022
Punjabiyan Nu Peen Da Bahaana Chaaida,"['Shree D.', ' Kuwar Virk']",['Palash Muchhal'],['Kuwar Virk'],"['Filmi', ' Bhangra']",Ardh,https://www.youtube.com/watch?v=GpB3zMWgai0,https://is2-ssl.mzstatic.com/image/thumb/Music122/v4/35/5b/10/355b1008-9533-c990-1f83-3ee08872ebd3/840214440885.png/200x200.jpg,2022
Gulmohar Si Hansi Khile Teri,['Shahid Mallya'],['Prasad S.'],['Tanveer Ghazi'],"['Filmi', ' Sufi/Qawwali', ' Sugam']",Atithi Bhooto Bhava,https://www.youtube.com/watch?v=pzArgviB4Gg,https://is4-ssl.mzstatic.com/image/thumb/Music112/v4/97/91/e2/9791e22c-ef52-789b-b348-116e9e73b2b6/840214454479.png/200x200.jpg,2022
Raat Kanwaari Hai,['Benny Dayal'],['Prasad S.'],['Mayur Puri'],['Pop'],Atithi Bhooto Bhava,https://www.youtube.com/watch?v=E8JbkB9oghc,https://is4-ssl.mzstatic.com/image/thumb/Music112/v4/97/91/e2/9791e22c-ef52-789b-b348-116e9e73b2b6/840214454479.png/200x200.jpg,2022
Udd Raha Hai Dil,"['Aditi Singh Sharma', ' Raghav Chaitanya']",['Prasad S.'],['Shakeel Azmi'],['Pop'],Atithi Bhooto Bhava,https://www.youtube.com/watch?v=vyZMPxovqG0,https://is4-ssl.mzstatic.com/image/thumb/Music112/v4/97/91/e2/9791e22c-ef52-789b-b348-116e9e73b2b6/840214454479.png/200x200.jpg,2022
Dil Pakhi Hua Re,['Arijit Singh'],['Prasad S.'],['Priyanka R. Bala'],['Filmi'],Atithi Bhooto Bhava,https://www.youtube.com/watch?v=WgUxdZPVWRM,https://is4-ssl.mzstatic.com/image/thumb/Music112/v4/97/91/e2/9791e22c-ef52-789b-b348-116e9e73b2b6/840214454479.png/200x200.jpg,2022
Iss Dil Mein Do Dil Hain,['Ankit Tiwari'],['Prasad S.'],"['Kunaal Verma', ' Priyanka R. Bala']","['Filmi', ' Pop']",Atithi Bhooto Bhava,https://www.youtube.com/watch?v=MrpL4ApTRGM,https://is4-ssl.mzstatic.com/image/thumb/Music112/v4/97/91/e2/9791e22c-ef52-789b-b348-116e9e73b2b6/840214454479.png/200x200.jpg,2022
Rishton Ki Tooti Zanjeer,['Vastvik Roy'],['B. Manoj'],['Sudhakar Sharma'],['Filmi'],Atmaraksha,https://www.youtube.com/watch?v=aWJS-ffIGn0,https://is2-ssl.mzstatic.com/image/thumb/Music112/v4/90/04/54/900454f0-9641-ca68-b9c8-51f374e8b389/8905778625900.jpg/200x200.jpg,2022
Self Defence Anthem (Teri Taqat Tera Hausla),['Vastvik Roy'],['B. Manoj'],['Sudhakar Sharma'],['Filmi'],Atmaraksha,https://www.youtube.com/watch?v=MqYJZdAVC6E,https://is2-ssl.mzstatic.com/image/thumb/Music112/v4/90/04/54/900454f0-9641-ca68-b9c8-51f374e8b389/8905778625900.jpg/200x200.jpg,2022
Ik Tu Hai Bas Tu Hai,['Jubin Nautiyal'],['Shashwat Sachdev'],['Kumaar'],['Filmi'],Attack,https://www.youtube.com/watch?v=h1hdxIV-03M,https://is4-ssl.mzstatic.com/image/thumb/Music116/v4/8a/9d/da/8a9dda06-96b6-8892-5055-942bc1835b03/840214432781.png/200x200.jpg,2022
Aj Main Nai Tuttna,['Vishal Mishra'],['Shashwat Sachdev'],['Kumaar'],"['Filmi', ' Punjabi Folk', ' Electronic']",Attack,https://www.youtube.com/watch?v=q8IWMnrXbG0,https://is4-ssl.mzstatic.com/image/thumb/Music116/v4/8a/9d/da/8a9dda06-96b6-8892-5055-942bc1835b03/840214432781.png/200x200.jpg,2022
Chal Hatt,"['Girish Nakod', ' MAGIC']",['Shashwat Sachdev'],['Girish Nakod'],"['Pop', ' Electronic', ' Hip-hop']",Attack,https://www.youtube.com/watch?v=6-aHna73PVc,https://is4-ssl.mzstatic.com/image/thumb/Music116/v4/8a/9d/da/8a9dda06-96b6-8892-5055-942bc1835b03/840214432781.png/200x200.jpg,2022
Phir Se Zara Tu Rooth Ja,['Jubin Nautiyal'],['Shashwat Sachdev'],['Kumaar'],"['Filmi', ' Pop', ' Rock']",Attack,https://www.youtube.com/watch?v=QrCtvAmSIy4,https://is4-ssl.mzstatic.com/image/thumb/Music116/v4/8a/9d/da/8a9dda06-96b6-8892-5055-942bc1835b03/840214432781.png/200x200.jpg,2022
La La La,['Bjorn Surrao'],['Shashwat Sachdev'],['Bjorn Surrao'],"['Pop', ' Carribean', ' Electronic']",Attack,https://www.youtube.com/watch?v=grm56pAeIM4,https://is4-ssl.mzstatic.com/image/thumb/Music116/v4/8a/9d/da/8a9dda06-96b6-8892-5055-942bc1835b03/840214432781.png/200x200.jpg,2022
Bomb!,"['Shreya Jain', ' Girish Nakod']",['Shashwat Sachdev'],['Girish Nakod'],"['Hip-hop', ' Pop']",Attack,https://www.youtube.com/watch?v=hKOO0Rzw-WA,https://is4-ssl.mzstatic.com/image/thumb/Music116/v4/8a/9d/da/8a9dda06-96b6-8892-5055-942bc1835b03/840214432781.png/200x200.jpg,2022
Crazy Now,"['Shreya Jain', ' MAGIC']",['Shashwat Sachdev'],['Tisoki'],"['Electronic', ' Pop']",Attack,https://www.youtube.com/watch?v=XtAAxJJ7vQU,https://is4-ssl.mzstatic.com/image/thumb/Music116/v4/8a/9d/da/8a9dda06-96b6-8892-5055-942bc1835b03/840214432781.png/200x200.jpg,2022
Ni Ik Meri Akh Kashni,"['Surbhi Yadav', ' Nakul Chugh']",['Shashwat Sachdev'],['Traditional'],"['Pop', ' Punjabi Folk']",Attack,https://www.youtube.com/watch?v=D0Rbek9GyKI,https://is4-ssl.mzstatic.com/image/thumb/Music116/v4/8a/9d/da/8a9dda06-96b6-8892-5055-942bc1835b03/840214432781.png/200x200.jpg,2022
Phir Se Zara Tu Rooth Ja - Sha,['Shashwat Sachdev'],['Shashwat Sachdev'],['Kumaar'],"['Filmi', ' Pop']",Attack,https://www.youtube.com/watch?v=B3WK6meyRAk,https://is4-ssl.mzstatic.com/image/thumb/Music116/v4/8a/9d/da/8a9dda06-96b6-8892-5055-942bc1835b03/840214432781.png/200x200.jpg,2022
Durga Gayatri Mantra,"['Shreya Jain', ' Nakul Chugh']",['Shashwat Sachdev'],['Traditional'],"['Chants', ' New Age']",Attack,https://www.youtube.com/watch?v=Hg79HFYc8_c,https://is4-ssl.mzstatic.com/image/thumb/Music116/v4/8a/9d/da/8a9dda06-96b6-8892-5055-942bc1835b03/840214432781.png/200x200.jpg,2022
Tumko Lagta Tum Ho Aashiq Lekin Tum Bas Awaara Ho,['Shashwat Sachdev'],['Shashwat Sachdev'],['Shashwat Sachdev'],['Pop'],Awaara Ho,https://www.youtube.com/watch?v=s8GspMBVZBs,https://is2-ssl.mzstatic.com/image/thumb/Music122/v4/ea/35/7b/ea357b7c-5df6-79bb-1b0a-4be98de73108/22UMGIM86621.rgb.jpg/200x200.jpg,2022
Tumko Lagta Tum Ho Aashiq Lekin Tum Bas Awaara Ho,['Shilpa Rao'],['Shashwat Sachdev'],['Shashwat Sachdev'],['Pop'],Awaara Ho (Dream Pop),https://www.youtube.com/watch?v=n0GHchlr0VU,https://is4-ssl.mzstatic.com/image/thumb/Music112/v4/7e/2b/a8/7e2ba8c4-8019-124a-1d05-09389481ec55/22UM1IM42179.rgb.jpg/200x200.jpg,2022
Aisi Baarish Aayi Hai (Dekha Tumko Jabse),"['Stebin Ben', ' Shreya Ghoshal']",['Javed - Mohsin'],['Kunaal Verma'],['Filmi'],Baarish Aayi Hai,https://www.youtube.com/watch?v=cJX0MEmiWLo,https://is1-ssl.mzstatic.com/image/thumb/Music112/v4/96/38/ae/9638aeaa-3daf-1660-eda5-94325f3ddd70/22UMGIM73385.rgb.jpg/200x200.jpg,2022
Tumko Baarish Pasand Hai Mujhko Baarish Mein Tum,"['Neha Kakkar', ' Rohanpreet Singh']","['Showkidd', ' Harsh Kargeti']",['Samay'],['Filmi'],Baarish Mein Tum,https://www.youtube.com/watch?v=1UZbI-GZ-Bg,https://is2-ssl.mzstatic.com/image/thumb/Music112/v4/55/57/5b/55575bb3-6081-e82f-2fa6-fa6261343edc/8903431895493_cover.jpg/200x200.jpg,2022
Baaton Baaton Mein,"['Shashwat Sachdev', ' Anumita Nadesan']",['Shashwat Sachdev'],['Shashwat Sachdev'],['Pop'],Baaton Baaton Main,https://www.youtube.com/watch?v=_V6_JsqWG0o,https://is1-ssl.mzstatic.com/image/thumb/Music112/v4/9e/a5/be/9ea5be15-5366-30df-4683-616923588cfc/22UMGIM92940.rgb.jpg/200x200.jpg,2022
Main Nachi Billo Mad Banke,"['Asees Kaur', ' Romy']",['Tanishk Bagchi'],['Shabbir Ahmed'],"['Filmi', ' Punjabi Folk']",Babli Bouncer,https://www.youtube.com/watch?v=NU8yx2Wx-Aw,https://is3-ssl.mzstatic.com/image/thumb/Music112/v4/68/25/d6/6825d66e-66b1-ac97-859a-a9e7ceb235e7/840214454387.png/200x200.jpg,2022
Le Sajna,['Altamash Faridi'],['Tanishk Bagchi'],['Tanishk Bagchi'],"['Filmi', ' Pop']",Babli Bouncer,https://www.youtube.com/watch?v=aTS76xjoYzQ,https://is3-ssl.mzstatic.com/image/thumb/Music112/v4/68/25/d6/6825d66e-66b1-ac97-859a-a9e7ceb235e7/840214454387.png/200x200.jpg,2022
O Babli Shor Machaa Re,['Mika Singh'],['Karan Malhotra - I'],['Manaswi Mohata'],['Filmi'],Babli Bouncer,https://www.youtube.com/watch?v=d21nHGkKhtg,https://is3-ssl.mzstatic.com/image/thumb/Music112/v4/68/25/d6/6825d66e-66b1-ac97-859a-a9e7ceb235e7/840214454387.png/200x200.jpg,2022
Mann Mein Halchal,['Akanksha Sethi'],['Karan Malhotra - I'],['Manaswi Mohata'],['Pop'],Babli Bouncer,https://www.youtube.com/watch?v=nfk0xc57g2U,https://is3-ssl.mzstatic.com/image/thumb/Music112/v4/68/25/d6/6825d66e-66b1-ac97-859a-a9e7ceb235e7/840214454387.png/200x200.jpg,2022
Baby Boo,['Jagiesh Vaswani'],['Jagiesh Vaswani'],['Jagiesh Vaswani'],"['Hip-hop', ' Filmi']",Baby Boo,https://www.youtube.com/watch?v=e28p6l4twH8,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/a1/1a/57/a11a574d-fb9d-81b1-c2de-ec9135a63aae/source/200x200.jpg,2022
Maar Khayega,"['Farhad Bhiwandiwala', ' Vikram Montrose']",['Vikram Montrose'],"['Farhad Bhiwandiwala', ' Azeem Dayani', ' Vikram Montrose']","['Filmi', ' Hip-hop', ' Electronic']",Bachchhan Paandey,https://www.youtube.com/watch?v=foH0BpSso4o,https://is4-ssl.mzstatic.com/image/thumb/Music126/v4/88/e8/29/88e8297c-683b-04c8-0f96-1311fe607849/8902894361491_cover.jpg/200x200.jpg,2022
Meri Jaan Meri Jaan,['B Praak'],['B Praak'],['Jaani'],['Filmi'],Bachchhan Paandey,https://www.youtube.com/watch?v=pKobS2ggOXo,https://is4-ssl.mzstatic.com/image/thumb/Music126/v4/88/e8/29/88e8297c-683b-04c8-0f96-1311fe607849/8902894361491_cover.jpg/200x200.jpg,2022
Saare Bolo Bewafa,['B Praak'],['Jaani'],['Jaani'],['Filmi'],Bachchhan Paandey,https://www.youtube.com/watch?v=whpVHzWGXJg,https://is4-ssl.mzstatic.com/image/thumb/Music126/v4/88/e8/29/88e8297c-683b-04c8-0f96-1311fe607849/8902894361491_cover.jpg/200x200.jpg,2022
Heer Raanjhana (Hai Matlab Teri Yaari Se),"['Arijit Singh', ' Shreya Ghoshal', ' Amaal Mallik']",['Amaal Mallik'],['Kumaar'],['Filmi'],Bachchhan Paandey,https://www.youtube.com/watch?v=QkPxhZO-0hc,https://is4-ssl.mzstatic.com/image/thumb/Music126/v4/88/e8/29/88e8297c-683b-04c8-0f96-1311fe607849/8902894361491_cover.jpg/200x200.jpg,2022
Whistle Theme,,['Roy'],,"['Filmi', ' Electronic']",Bachchhan Paandey,https://www.youtube.com/watch?v=Z-6VZQGYpN8,https://is4-ssl.mzstatic.com/image/thumb/Music126/v4/88/e8/29/88e8297c-683b-04c8-0f96-1311fe607849/8902894361491_cover.jpg/200x200.jpg,2022
Badhaai Do (Title Track),"['Nakash Aziz', ' Rajnigandha Shekhawat', ' Raja Sagoo']",['Tanishk Bagchi'],['Vayu'],"['Filmi', ' Pop', ' Punjabi Folk']",Badhaai Do,https://www.youtube.com/watch?v=ACf4imlRc84,https://is2-ssl.mzstatic.com/image/thumb/Music116/v4/40/36/65/40366512-cb75-3e0a-0386-6a1cecc00de6/source/200x200.jpg,2022
Mann Atak Gaya Hai (Arijit Version),"['Arijit Singh', ' Rupali Moghe']",['Amit Trivedi'],['Varun Grover'],['Filmi'],Badhaai Do,https://www.youtube.com/watch?v=XnKbfRvEsRY,https://is2-ssl.mzstatic.com/image/thumb/Music116/v4/40/36/65/40366512-cb75-3e0a-0386-6a1cecc00de6/source/200x200.jpg,2022
Mann Atak Gaya Hai (Acoustic),['Amit Trivedi'],['Amit Trivedi'],['Varun Grover'],['Filmi'],Badhaai Do,https://www.youtube.com/watch?v=Wuyyk45NYlg,https://is2-ssl.mzstatic.com/image/thumb/Music116/v4/40/36/65/40366512-cb75-3e0a-0386-6a1cecc00de6/source/200x200.jpg,2022
Hum The Seedhe Saadhe Magar (Raj Barman),['Raj Barman'],['Amit Trivedi'],['Varun Grover'],"['Filmi', ' Sugam']",Badhaai Do,https://www.youtube.com/watch?v=mLKgDZumUxo,https://is2-ssl.mzstatic.com/image/thumb/Music116/v4/40/36/65/40366512-cb75-3e0a-0386-6a1cecc00de6/source/200x200.jpg,2022
Hum The Seedhe Saadhe Magar (Shashaa Tirupati),['Shashaa Tirupati'],['Amit Trivedi'],['Varun Grover'],"['Filmi', ' Sugam']",Badhaai Do,https://www.youtube.com/watch?v=blDC4SR_F5M,https://is2-ssl.mzstatic.com/image/thumb/Music116/v4/40/36/65/40366512-cb75-3e0a-0386-6a1cecc00de6/source/200x200.jpg,2022
Gol Gappa,"['Neha Kakkar', ' Amit Trivedi']",['Amit Trivedi'],['Anvita Dutt'],"['Filmi', ' Punjabi Folk', ' Pop']",Badhaai Do,https://www.youtube.com/watch?v=hfQ0L2USGL0,https://is2-ssl.mzstatic.com/image/thumb/Music116/v4/40/36/65/40366512-cb75-3e0a-0386-6a1cecc00de6/source/200x200.jpg,2022
Dil Pe Kar Gayi Chot Bandi Tot,"['Ankit Tiwari', ' Nikhita Gandhi']",['Ankit Tiwari'],['Anurag Bhomia'],"['Filmi', ' Pop', ' Electronic']",Badhaai Do,https://www.youtube.com/watch?v=wfRvHNYSxko,https://is2-ssl.mzstatic.com/image/thumb/Music116/v4/40/36/65/40366512-cb75-3e0a-0386-6a1cecc00de6/source/200x200.jpg,2022
Hum Rang Hain,"['Shashaa Tirupati', ' Nakash Aziz', ' Amit Trivedi']",['Amit Trivedi'],['Varun Grover'],"['Filmi', ' Pop', ' Rock']",Badhaai Do,https://www.youtube.com/watch?v=fZBI2EXXxaQ,https://is2-ssl.mzstatic.com/image/thumb/Music116/v4/40/36/65/40366512-cb75-3e0a-0386-6a1cecc00de6/source/200x200.jpg,2022
Hum The Seedhe Saadhe Magar (Abhay Jodhpurkar),['Abhay Jodhpurkar'],['Amit Trivedi'],['Varun Grover'],"['Filmi', ' Sugam']",Badhaai Do,,https://is2-ssl.mzstatic.com/image/thumb/Music116/v4/40/36/65/40366512-cb75-3e0a-0386-6a1cecc00de6/source/200x200.jpg,2022
Maange Manzooriyan (Female),['Maalavika Manoj'],['Khamosh Shah'],['Azeem Shirazi'],"['Filmi', ' Pop']",Badhaai Do,https://www.youtube.com/watch?v=H92bD3wqjoQ,https://is2-ssl.mzstatic.com/image/thumb/Music116/v4/40/36/65/40366512-cb75-3e0a-0386-6a1cecc00de6/source/200x200.jpg,2022
Maange Manzooriyan (Male),['Abhay Jodhpurkar'],['Khamosh Shah'],['Azeem Shirazi'],"['Filmi', ' Pop']",Badhaai Do,https://www.youtube.com/watch?v=vfK6XYi3tU8,https://is2-ssl.mzstatic.com/image/thumb/Music116/v4/40/36/65/40366512-cb75-3e0a-0386-6a1cecc00de6/source/200x200.jpg,2022
Atak Gaya (Abhijeet Version),"['Abhijeet Srivastava', ' Rupali Moghe']",['Amit Trivedi'],['Varun Grover'],['Filmi'],Badhaai Do,https://www.youtube.com/watch?v=Y4fxth9cAOU,https://is2-ssl.mzstatic.com/image/thumb/Music116/v4/40/36/65/40366512-cb75-3e0a-0386-6a1cecc00de6/source/200x200.jpg,2022
Baha Le Jaa,['Arjun Kanungo'],['Arjun Kanungo'],['Kunaal Verma'],['Filmi'],Baha Le Jaa,https://www.youtube.com/watch?v=Iu53m9Dtp8M,https://is2-ssl.mzstatic.com/image/thumb/Music126/v4/eb/f9/86/ebf986a6-d95e-c40f-82ed-778a2c2128fa/source/200x200.jpg,2022
Balma,"['Bali - I', ' Aastha Gill']",['Bali - I'],['Bali - I'],"['Pop', ' Hip-hop']",Balma,https://www.youtube.com/watch?v=SN5ECT6XMUI,https://is2-ssl.mzstatic.com/image/thumb/Music122/v4/54/3e/2b/543e2b24-3d8b-69f9-d626-30cabbb0c30e/5054197220715.jpg/200x200.jpg,2022
Banjo,['Fotty Seven'],"['Quan', ' Fotty Seven']",['Fotty Seven'],['Hip-hop'],Banjo,https://www.youtube.com/watch?v=aSeKe_9qgqU,https://is3-ssl.mzstatic.com/image/thumb/Music126/v4/34/f0/0f/34f00f5f-4932-c6f0-9bff-47742c5a5c78/source/200x200.jpg,2022
Bepanahi,['Srikar Padhi'],['Srikar Padhi'],['Sushama Prabhakar'],['Ghazal'],Bepanahi,https://www.youtube.com/watch?v=qIvtevdWGS0,https://is4-ssl.mzstatic.com/image/thumb/Music116/v4/ff/f4/1d/fff41d30-a0f6-3234-696e-25e8c4047b88/source/200x200.jpg,2022
Thumkeshwari,"['Rashmeet Kaur', ' Ash King', ' Divya Kumar']",['Sachin - Jigar'],['Amitabh Bhattacharya'],['Filmi'],Bhediya,https://www.youtube.com/watch?v=UKA31XLzsNA,https://is4-ssl.mzstatic.com/image/thumb/Music122/v4/99/dd/86/99dd86ea-d138-5404-8c81-574e524cf858/840214461774.png/200x200.jpg,2022
Apna Bana Le Piya (Tu Mera Koi Naa Hoke Bhi),['Arijit Singh'],['Sachin - Jigar'],['Amitabh Bhattacharya'],"['Filmi', ' Sugam']",Bhediya,https://www.youtube.com/watch?v=ElZfdU54Cp8,https://is4-ssl.mzstatic.com/image/thumb/Music122/v4/99/dd/86/99dd86ea-d138-5404-8c81-574e524cf858/840214461774.png/200x200.jpg,2022
Jungle Mein Kaand Ho Gaya,"['Vishal Dadlani', ' Sukhwinder Singh', ' Siddharth Basrur']",['Sachin - Jigar'],['Amitabh Bhattacharya'],"['Filmi', ' Tribal']",Bhediya,https://www.youtube.com/watch?v=XV0ipkJcvjQ,https://is4-ssl.mzstatic.com/image/thumb/Music122/v4/99/dd/86/99dd86ea-d138-5404-8c81-574e524cf858/840214461774.png/200x200.jpg,2022
Baaki Sab Theek? Bas Chal Raha Hai,"['Sachin Sanghvi', ' Jigar Saraiya', ' Amitabh Bhattacharya']",['Sachin - Jigar'],['Amitabh Bhattacharya'],"['Filmi', ' Pop']",Bhediya,https://www.youtube.com/watch?v=BAuQWrNkA6U,https://is4-ssl.mzstatic.com/image/thumb/Music122/v4/99/dd/86/99dd86ea-d138-5404-8c81-574e524cf858/840214461774.png/200x200.jpg,2022
Bhool Bhulaiya 2 Title Track,"['Neeraj Shridhar', ' Mellow D', ' Bob']","['Pritam', ' Tanishk Bagchi']","['Sameer', ' Mandy Gill']","['Filmi', ' Pop', ' Hip-hop']",Bhool Bhulaiyaa 2,https://www.youtube.com/watch?v=J1rOfVst-EQ,https://is5-ssl.mzstatic.com/image/thumb/Music122/v4/75/7b/a4/757ba408-b078-7dd2-98df-34fc5a1f6419/8902894361583_cover.jpg/200x200.jpg,2022
